ENSG00000258278.2	0	0	0
ENSG00000274293.1	0	0	0
ENSG00000199843.1	0	0	0
ENSG00000201708.1	0	0	0
ENSG00000254381.3	0	0	0
ENSG00000257292.2	0	0	0
ENSG00000258360.1	0	0	0
ENSG00000253016.1	0	0	0
ENSG00000175548.8	0	0	0
ENSG00000257645.1	0	0	0
ENSG00000258119.1	0	0	0
ENSG00000139117.13	0	0	0
ENSG00000257718.1	0	0	0
ENSG00000257586.1	0	0	0
ENSG00000257237.1	0	0	0
ENSG00000258144.1	0	0	0
ENSG00000270718.1	0	0	0
ENSG00000139116.18	2	1	1
ENSG00000255991.2	0	0	0
ENSG00000270273.1	0	0	0
ENSG00000173208.3	0	0	0
ENSG00000180116.15	0	0	0
ENSG00000151229.12	0	0	0
ENSG00000199571.1	0	0	0
ENSG00000229014.3	1	0	1
ENSG00000260943.1	0	0	0
ENSG00000223914.1	0	0	0
ENSG00000225342.2	0	0	0
ENSG00000188906.14	0	0	0
ENSG00000229899.1	0	0	0
ENSG00000205592.13	0	0	0
ENSG00000258167.1	0	0	0
ENSG00000207492.1	0	0	0
ENSG00000018236.14	0	0	0
ENSG00000257680.1	0	0	0
ENSG00000274682.1	0	0	0
ENSG00000165966.14	0	0	0
ENSG00000257228.5	0	0	0
ENSG00000252364.1	0	0	0
ENSG00000258239.1	0	0	0
ENSG00000257858.1	0	0	0
ENSG00000257784.1	0	0	0
ENSG00000257239.1	0	0	0
ENSG00000257128.1	0	0	0
ENSG00000271379.1	0	0	0
ENSG00000151233.10	0	0	0
ENSG00000015153.14	0	0	0
ENSG00000134283.17	1	0	1
ENSG00000257674.1	0	0	0
ENSG00000139168.7	0	0	0
ENSG00000278520.1	0	0	0
ENSG00000252917.1	0	0	0
ENSG00000274943.1	0	0	0
ENSG00000199886.1	0	0	0
ENSG00000257376.1	0	0	0
ENSG00000207142.1	0	0	0
ENSG00000139174.11	0	0	0
ENSG00000257225.1	0	0	0
ENSG00000258068.1	0	0	0
ENSG00000257510.1	0	0	0
ENSG00000257687.1	0	0	0
ENSG00000257405.1	0	0	0
ENSG00000257164.5	0	0	0
ENSG00000240759.1	0	0	0
ENSG00000257114.2	0	0	0
ENSG00000271272.1	0	0	0
ENSG00000257849.1	0	0	0
ENSG00000257373.1	0	0	0
ENSG00000257927.1	0	0	0
ENSG00000258331.1	0	0	0
ENSG00000173157.16	0	0	0
ENSG00000241251.2	0	0	0
ENSG00000257813.2	1	1	0
ENSG00000271508.1	0	0	0
ENSG00000257907.2	5	1	4
ENSG00000129317.14	0	0	0
ENSG00000257896.1	1	1	0
ENSG00000198001.13	0	0	0
ENSG00000151239.13	0	0	0
ENSG00000139173.9	0	0	0
ENSG00000258212.1	0	0	0
ENSG00000257947.1	0	0	0
ENSG00000257864.1	0	0	0
ENSG00000275286.1	0	0	0
ENSG00000184613.10	0	0	0
ENSG00000201788.1	0	0	0
ENSG00000185610.6	0	0	0
ENSG00000257319.1	0	0	0
ENSG00000257331.1	0	0	0
ENSG00000257572.1	0	0	0
ENSG00000199556.1	0	0	0
ENSG00000134297.6	0	0	0
ENSG00000257738.2	0	0	0
ENSG00000177119.15	0	0	0
ENSG00000278351.1	0	0	0
ENSG00000257368.2	0	0	0
ENSG00000257657.2	0	0	0
ENSG00000283545.1	0	0	0
ENSG00000273015.2	0	0	0
ENSG00000189079.15	0	0	0
ENSG00000278475.1	1	0	1
ENSG00000265093.2	0	0	0
ENSG00000270429.1	0	0	0
ENSG00000139218.17	2	1	1
ENSG00000239397.1	0	0	0
ENSG00000111371.15	0	0	0
ENSG00000274591.1	0	0	0
ENSG00000134294.13	3	2	1
ENSG00000258096.1	0	0	0
ENSG00000257261.5	0	0	0
ENSG00000257496.1	0	0	0
ENSG00000275481.1	0	0	0
ENSG00000278896.1	0	0	0
ENSG00000272369.1	0	0	0
ENSG00000272963.1	0	0	0
ENSG00000271642.1	0	0	0
ENSG00000139209.15	0	0	0
ENSG00000274723.1	0	0	0
ENSG00000139211.6	0	0	0
ENSG00000179715.12	1	0	1
ENSG00000258352.1	0	0	0
ENSG00000263838.1	0	0	0
ENSG00000247774.6	0	0	0
ENSG00000257925.1	0	0	0
ENSG00000258181.1	0	0	0
ENSG00000276454.1	0	0	0
ENSG00000258116.1	0	0	0
ENSG00000199566.1	0	0	0
ENSG00000257924.1	0	0	0
ENSG00000264906.1	0	0	0
ENSG00000257906.1	0	0	0
ENSG00000258369.1	0	0	0
ENSG00000257807.1	1	0	1
ENSG00000257905.1	0	0	0
ENSG00000005175.9	0	0	0
ENSG00000276390.1	0	0	0
ENSG00000257433.5	0	0	0
ENSG00000111405.8	0	0	0
ENSG00000280054.1	0	0	0
ENSG00000274902.1	0	0	0
ENSG00000079337.15	0	0	0
ENSG00000211584.13	0	0	0
ENSG00000277173.1	0	0	0
ENSG00000061273.17	1	0	1
ENSG00000268069.2	0	0	0
ENSG00000276691.1	0	0	0
ENSG00000274737.1	0	0	0
ENSG00000257488.5	0	0	0
ENSG00000111424.10	0	0	0
ENSG00000205537.2	0	0	0
ENSG00000278385.1	0	0	0
ENSG00000279840.1	0	0	0
ENSG00000134291.11	0	0	0
ENSG00000139219.17	0	0	0
ENSG00000258203.5	0	0	0
ENSG00000257985.1	0	0	0
ENSG00000257955.1	0	0	0
ENSG00000276814.1	0	0	0
ENSG00000079387.13	0	0	0
ENSG00000240399.1	0	0	0
ENSG00000222635.1	0	0	0
ENSG00000226138.4	0	0	0
ENSG00000152556.15	0	0	0
ENSG00000275770.1	0	0	0
ENSG00000177981.10	0	0	0
ENSG00000274124.1	0	0	0
ENSG00000258051.1	0	0	0
ENSG00000257885.1	0	0	0
ENSG00000257848.1	0	0	0
ENSG00000177875.4	0	0	0
ENSG00000279875.1	0	0	0
ENSG00000269514.1	0	0	0
ENSG00000172640.3	0	0	0
ENSG00000258234.1	0	0	0
ENSG00000275228.1	0	0	0
ENSG00000187166.1	0	0	0
ENSG00000258273.1	0	0	0
ENSG00000167528.12	0	0	0
ENSG00000257735.1	0	0	0
ENSG00000257763.1	0	0	0
ENSG00000273765.1	0	0	0
ENSG00000258024.1	0	0	0
ENSG00000257792.1	0	0	0
ENSG00000273434.1	0	0	0
ENSG00000226413.2	0	0	0
ENSG00000139223.2	0	0	0
ENSG00000177627.9	0	0	0
ENSG00000258121.1	0	0	0
ENSG00000240443.1	0	0	0
ENSG00000197376.2	0	0	0
ENSG00000198678.5	0	0	0
ENSG00000167531.6	0	0	0
ENSG00000224709.1	0	0	0
ENSG00000139620.12	0	0	0
ENSG00000221491.2	0	0	0
ENSG00000281842.2	0	0	0
ENSG00000206612.1	0	0	0
ENSG00000207313.1	0	0	0
ENSG00000129315.10	0	0	0
ENSG00000257987.5	0	0	0
ENSG00000257653.1	0	0	0
ENSG00000174233.11	1	1	0
ENSG00000264201.1	0	0	0
ENSG00000257660.5	0	0	0
ENSG00000271547.1	0	0	0
ENSG00000207467.1	0	0	0
ENSG00000167535.7	0	0	0
ENSG00000174243.9	0	0	0
ENSG00000172602.9	0	0	0
ENSG00000199394.1	0	0	0
ENSG00000239617.1	0	0	0
ENSG00000272822.1	0	0	0
ENSG00000139537.10	0	0	0
ENSG00000134285.10	0	0	0
ENSG00000255863.2	0	0	0
ENSG00000134287.9	0	0	0
ENSG00000169884.13	0	0	0
ENSG00000200303.1	0	0	0
ENSG00000125084.11	0	0	0
ENSG00000181418.7	0	0	0
ENSG00000258283.1	0	0	0
ENSG00000257913.2	0	0	0
ENSG00000181929.11	0	0	0
ENSG00000167548.14	0	0	0
ENSG00000167550.10	0	0	0
ENSG00000277672.1	0	0	0
ENSG00000139549.2	0	0	0
ENSG00000257346.1	0	0	0
ENSG00000139636.15	1	1	0
ENSG00000123416.15	1	1	2
ENSG00000258017.1	0	1	1
ENSG00000200309.1	0	0	0
ENSG00000167552.13	1	1	0
ENSG00000167553.15	1	0	2
ENSG00000274017.1	0	0	0
ENSG00000258101.2	0	0	0
ENSG00000258232.2	0	1	0
ENSG00000258334.1	0	0	0
ENSG00000135406.13	0	0	0
ENSG00000135451.12	0	0	0
ENSG00000186897.4	0	0	0
ENSG00000178401.14	0	0	0
ENSG00000123352.17	0	0	0
ENSG00000257954.1	0	0	0
ENSG00000257464.1	0	0	0
ENSG00000135519.6	0	0	0
ENSG00000187778.13	0	0	0
ENSG00000110844.13	0	0	0
ENSG00000257964.1	0	0	0
ENSG00000135436.8	0	0	0
ENSG00000199237.1	0	0	0
ENSG00000258284.1	0	0	0
ENSG00000257243.1	0	0	0
ENSG00000258104.1	0	0	0
ENSG00000161791.13	0	0	0
ENSG00000139644.12	3	2	1
ENSG00000257570.1	0	0	0
ENSG00000257730.1	0	0	0
ENSG00000167566.16	0	0	0
ENSG00000258057.5	0	0	0
ENSG00000186666.5	0	0	0
ENSG00000257253.2	0	0	0
ENSG00000242041.1	1	0	1
ENSG00000135472.8	0	0	0
ENSG00000258135.5	0	0	0
ENSG00000257771.5	0	0	0
ENSG00000167580.7	0	0	0
ENSG00000257588.1	0	0	0
ENSG00000257378.1	0	0	0
ENSG00000161798.6	6	4	2
ENSG00000086159.12	0	0	0
ENSG00000161800.12	0	0	0
ENSG00000110881.11	2	0	2
ENSG00000066117.14	0	0	0
ENSG00000167588.12	0	0	0
ENSG00000178449.8	0	0	0
ENSG00000272368.2	0	0	0
ENSG00000139624.12	0	0	0
ENSG00000050405.13	1	0	1
ENSG00000257298.1	0	0	0
ENSG00000257531.2	0	0	0
ENSG00000257256.1	0	0	0
ENSG00000221604.1	0	0	0
ENSG00000212496.1	0	0	0
ENSG00000278842.1	0	0	0
ENSG00000185958.9	0	0	0
ENSG00000244266.1	0	0	0
ENSG00000161813.21	1	1	0
ENSG00000066084.12	0	0	0
ENSG00000207136.1	0	0	0
ENSG00000200183.1	0	0	0
ENSG00000200428.1	0	0	0
ENSG00000271018.1	0	0	0
ENSG00000123268.8	0	0	0
ENSG00000271490.1	0	0	0
ENSG00000243075.3	0	0	0
ENSG00000186452.10	0	0	0
ENSG00000271621.1	0	0	0
ENSG00000185432.11	1	0	1
ENSG00000274156.1	0	0	0
ENSG00000199740.1	0	0	0
ENSG00000271596.1	0	0	0
ENSG00000214511.3	0	0	0
ENSG00000274797.1	0	0	0
ENSG00000110911.14	0	0	0
ENSG00000272028.1	0	0	0
ENSG00000199903.1	0	0	0
ENSG00000050426.15	0	0	0
ENSG00000110925.6	1	1	0
ENSG00000135457.9	0	0	0
ENSG00000244540.2	0	0	0
ENSG00000257246.1	0	0	0
ENSG00000200953.1	0	0	0
ENSG00000199824.1	0	0	0
ENSG00000184271.16	0	0	0
ENSG00000278126.1	0	0	0
ENSG00000183283.15	3	2	1
ENSG00000170545.16	0	0	0
ENSG00000110934.10	0	0	0
ENSG00000139610.1	0	0	0
ENSG00000139629.15	0	0	0
ENSG00000050438.16	0	0	0
ENSG00000271065.1	0	0	0
ENSG00000196876.15	0	0	0
ENSG00000257851.2	1	0	1
ENSG00000260122.1	0	0	0
ENSG00000260473.2	0	0	0
ENSG00000261308.2	0	0	0
ENSG00000261586.2	0	0	0
ENSG00000259887.1	0	0	0
ENSG00000167612.12	0	0	0
ENSG00000258021.1	0	0	0
ENSG00000139567.12	0	0	0
ENSG00000135503.12	2	1	1
ENSG00000206992.1	0	0	0
ENSG00000161835.10	0	0	0
ENSG00000123358.19	0	0	0
ENSG00000259884.1	0	0	0
ENSG00000123395.14	0	0	0
ENSG00000257663.1	0	0	0
ENSG00000257542.4	0	0	0
ENSG00000272724.1	0	0	0
ENSG00000257989.1	0	0	0
ENSG00000258279.3	0	0	0
ENSG00000167767.13	0	0	0
ENSG00000257137.6	0	0	0
ENSG00000257649.1	0	0	0
ENSG00000135480.15	2	1	1
ENSG00000257671.1	0	0	0
ENSG00000170442.11	0	0	0
ENSG00000135477.11	0	0	0
ENSG00000257830.1	0	0	0
ENSG00000205426.10	0	0	0
ENSG00000257829.1	0	0	0
ENSG00000170523.3	0	0	0
ENSG00000274928.6	0	0	0
ENSG00000135443.8	0	0	0
ENSG00000161849.3	0	0	0
ENSG00000258253.1	0	0	0
ENSG00000161850.2	0	0	0
ENSG00000257500.1	0	0	0
ENSG00000257844.1	0	0	0
ENSG00000170454.5	0	0	0
ENSG00000185479.5	0	0	0
ENSG00000170465.9	0	0	0
ENSG00000205420.10	0	0	0
ENSG00000186081.11	0	0	0
ENSG00000139648.6	0	0	0
ENSG00000170484.9	0	0	0
ENSG00000170486.10	0	0	0
ENSG00000257495.5	0	0	0
ENSG00000186049.8	0	0	0
ENSG00000258120.1	0	0	0
ENSG00000172867.3	0	0	0
ENSG00000167768.4	0	0	0
ENSG00000189182.9	0	0	0
ENSG00000257700.1	0	0	0
ENSG00000257402.2	0	0	0
ENSG00000258036.2	0	0	0
ENSG00000257616.1	0	0	0
ENSG00000257343.1	0	0	0
ENSG00000257675.1	0	0	0
ENSG00000257125.1	0	0	0
ENSG00000258071.1	0	0	0
ENSG00000185069.2	0	0	0
ENSG00000257404.1	0	0	0
ENSG00000186442.7	0	0	0
ENSG00000170477.12	0	0	0
ENSG00000185640.5	0	0	0
ENSG00000257389.1	0	0	0
ENSG00000170423.12	0	0	0
ENSG00000241146.1	0	0	0
ENSG00000170421.12	3	1	3
ENSG00000111057.10	2	1	2
ENSG00000063046.17	4	2	2
ENSG00000257475.2	0	0	0
ENSG00000257337.6	0	0	0
ENSG00000111077.17	0	0	0
ENSG00000278108.1	0	0	0
ENSG00000167778.8	1	1	0
ENSG00000167779.7	0	0	0
ENSG00000167780.11	0	0	0
ENSG00000258074.1	0	0	0
ENSG00000238669.1	0	0	0
ENSG00000258016.1	0	0	0
ENSG00000257790.1	6	3	3
ENSG00000139631.18	0	0	0
ENSG00000257808.1	0	0	0
ENSG00000139651.10	1	0	1
ENSG00000139626.15	0	0	0
ENSG00000172819.16	0	0	0
ENSG00000283536.1	0	0	0
ENSG00000182544.8	1	0	1
ENSG00000135476.11	0	0	0
ENSG00000123349.13	0	0	0
ENSG00000257605.2	0	0	0
ENSG00000139637.13	0	0	0
ENSG00000094914.12	0	0	0
ENSG00000170374.5	0	0	0
ENSG00000185591.9	1	1	0
ENSG00000135409.10	0	0	0
ENSG00000205352.10	1	1	0
ENSG00000257379.1	0	0	0
ENSG00000197111.15	2	0	2
ENSG00000282977.1	0	0	0
ENSG00000273658.1	0	0	0
ENSG00000139625.12	0	0	0
ENSG00000270175.1	0	0	0
ENSG00000139546.10	0	0	0
ENSG00000267281.2	0	0	0
ENSG00000139574.8	0	0	0
ENSG00000170653.18	0	0	1
ENSG00000257550.1	0	1	0
ENSG00000275488.1	0	0	0
ENSG00000135390.17	0	0	0
ENSG00000213470.4	0	0	0
ENSG00000012822.15	1	1	0
ENSG00000260492.2	0	0	0
ENSG00000260030.1	0	0	0
ENSG00000253053.1	0	0	0
ENSG00000249641.2	0	0	0
ENSG00000123364.4	0	0	0
ENSG00000123407.3	0	0	0
ENSG00000228630.5	0	0	0
ENSG00000275589.1	0	0	0
ENSG00000277994.1	0	0	0
ENSG00000274817.1	0	0	0
ENSG00000277129.1	0	0	0
ENSG00000123388.4	0	0	0
ENSG00000251151.2	0	0	0
ENSG00000180818.4	0	0	0
ENSG00000273049.1	0	0	0
ENSG00000197757.7	0	0	0
ENSG00000207924.3	0	0	0
ENSG00000250133.2	0	0	0
ENSG00000180806.4	0	0	0
ENSG00000250451.5	0	0	0
ENSG00000037965.5	0	0	0
ENSG00000198353.7	0	0	0
ENSG00000273046.1	0	0	0
ENSG00000260597.1	0	0	0
ENSG00000172789.3	0	0	0
ENSG00000207571.1	0	0	0
ENSG00000248265.1	0	0	0
ENSG00000250654.7	0	0	0
ENSG00000249388.1	0	0	0
ENSG00000250432.5	0	0	0
ENSG00000202146.1	0	0	0
ENSG00000123415.15	0	0	0
ENSG00000250742.2	0	0	0
ENSG00000283073.1	0	0	0
ENSG00000260470.1	0	0	0
ENSG00000257534.1	0	0	0
ENSG00000248576.1	0	0	0
ENSG00000094916.15	1	1	0
ENSG00000283803.1	0	0	0
ENSG00000241785.3	0	0	0
ENSG00000257596.1	0	0	0
ENSG00000258344.1	0	0	0
ENSG00000135486.17	5	3	2
ENSG00000123405.13	0	0	0
ENSG00000111481.9	0	0	0
ENSG00000207381.1	0	0	0
ENSG00000199122.3	0	0	0
ENSG00000264028.2	0	0	0
ENSG00000258137.5	0	0	0
ENSG00000258086.1	0	0	0
ENSG00000139572.3	0	0	0
ENSG00000161642.17	0	0	0
ENSG00000161638.10	0	0	0
ENSG00000257477.1	0	0	0
ENSG00000170627.10	0	0	0
ENSG00000123338.12	0	0	0
ENSG00000257824.1	0	0	0
ENSG00000123360.11	0	0	0
ENSG00000135447.16	0	0	0
ENSG00000257780.5	0	0	0
ENSG00000135413.8	0	0	0
ENSG00000161634.11	0	0	0
ENSG00000257634.1	0	0	0
ENSG00000270858.1	0	0	0
ENSG00000172551.10	0	0	0
ENSG00000135426.15	0	0	0
ENSG00000257870.1	0	0	0
ENSG00000123307.3	0	0	0
ENSG00000196534.4	0	0	0
ENSG00000257350.1	0	0	0
ENSG00000170605.5	0	0	0
ENSG00000224622.1	0	0	0
ENSG00000227423.2	0	0	0
ENSG00000179919.3	0	0	0
ENSG00000197706.3	0	0	0
ENSG00000213451.2	0	0	0
ENSG00000205331.5	0	0	0
ENSG00000188324.3	0	0	0
ENSG00000230307.1	0	0	0
ENSG00000205330.3	0	0	0
ENSG00000205329.1	0	0	0
ENSG00000257757.1	0	0	0
ENSG00000187857.3	0	0	0
ENSG00000203408.3	0	0	0
ENSG00000233606.1	0	0	0
ENSG00000257414.1	0	0	0
ENSG00000205328.2	0	0	0
ENSG00000179899.8	0	0	0
ENSG00000185821.3	0	0	0
ENSG00000258763.5	0	0	0
ENSG00000179695.1	0	0	0
ENSG00000184954.4	0	0	0
ENSG00000205327.3	0	0	0
ENSG00000234670.1	0	0	0
ENSG00000179626.3	0	0	0
ENSG00000179615.1	0	0	0
ENSG00000272937.1	0	0	0
ENSG00000175398.2	0	0	0
ENSG00000258921.1	0	0	0
ENSG00000272837.1	0	0	0
ENSG00000258907.2	1	1	0
ENSG00000270458.1	0	0	0
ENSG00000170439.6	0	0	0
ENSG00000135424.15	0	0	0
ENSG00000258311.5	0	0	0
ENSG00000135441.7	0	0	0
ENSG00000135437.9	0	0	0
ENSG00000135404.11	1	1	0
ENSG00000258056.2	0	0	0
ENSG00000258045.2	0	0	0
ENSG00000257384.1	0	0	0
ENSG00000135414.9	0	0	0
ENSG00000205323.8	0	0	0
ENSG00000257390.5	0	0	0
ENSG00000257509.1	0	0	0
ENSG00000123353.9	0	0	0
ENSG00000135392.15	0	0	0
ENSG00000182796.13	0	0	0
ENSG00000123342.15	0	0	0
ENSG00000257966.1	0	0	0
ENSG00000257569.1	0	0	0
ENSG00000170473.16	0	0	0
ENSG00000065357.19	0	0	0
ENSG00000273973.1	0	0	0
ENSG00000185664.14	0	0	0
ENSG00000123374.10	1	1	0
ENSG00000258554.1	0	0	0
ENSG00000111540.15	3	3	1
ENSG00000237493.3	0	0	1
ENSG00000139531.12	2	0	2
ENSG00000123411.14	0	0	0
ENSG00000273890.1	0	0	0
ENSG00000257449.1	0	0	0
ENSG00000197728.9	0	0	0
ENSG00000065361.14	2	0	2
ENSG00000257411.1	0	0	0
ENSG00000170515.13	1	1	0
ENSG00000257553.1	0	0	0
ENSG00000229117.8	5	3	2
ENSG00000135482.6	0	0	0
ENSG00000139641.12	0	0	0
ENSG00000258345.1	0	0	0
ENSG00000258317.1	0	0	0
ENSG00000257809.1	0	0	0
ENSG00000196465.10	0	0	0
ENSG00000092841.18	1	1	0
ENSG00000258199.1	0	0	0
ENSG00000139613.11	1	1	0
ENSG00000181852.17	0	0	0
ENSG00000139579.12	0	0	0
ENSG00000139540.11	0	0	0
ENSG00000139645.9	1	1	0
ENSG00000135469.13	0	0	0
ENSG00000258260.1	0	0	0
ENSG00000062485.18	0	0	0
ENSG00000144785.8	0	0	0
ENSG00000257303.1	0	0	0
ENSG00000257740.1	0	0	0
ENSG00000257727.5	0	0	0
ENSG00000135473.14	0	0	0
ENSG00000110944.8	0	0	0
ENSG00000170581.13	0	0	0
ENSG00000252206.1	0	0	0
ENSG00000175336.9	0	0	0
ENSG00000274823.1	0	0	0
ENSG00000259099.2	0	0	0
ENSG00000276272.1	0	0	0
ENSG00000274569.1	0	0	0
ENSG00000111602.11	1	0	1
ENSG00000135517.6	0	0	0
ENSG00000176422.13	0	0	0
ENSG00000135423.12	0	0	0
ENSG00000257576.1	1	0	1
ENSG00000076067.12	0	0	0
ENSG00000201579.1	0	0	0
ENSG00000076108.11	3	1	2
ENSG00000110955.8	0	0	0
ENSG00000207031.1	0	0	0
ENSG00000110958.15	0	0	0
ENSG00000241217.3	0	0	0
ENSG00000196531.10	1	0	1
ENSG00000198056.13	0	0	0
ENSG00000025423.11	0	0	0
ENSG00000258679.1	2	1	1
ENSG00000273536.1	0	0	0
ENSG00000258816.1	0	0	0
ENSG00000212383.1	0	0	0
ENSG00000170426.1	0	0	0
ENSG00000278400.1	0	0	0
ENSG00000139547.7	0	0	0
ENSG00000278399.1	0	0	0
ENSG00000166856.2	0	0	0
ENSG00000166860.2	0	0	0
ENSG00000166863.11	0	0	0
ENSG00000166866.12	0	0	0
ENSG00000166881.9	0	0	0
ENSG00000166886.12	0	0	0
ENSG00000166888.11	1	0	1
ENSG00000123384.13	1	1	0
ENSG00000259125.1	0	0	0
ENSG00000221365.1	0	0	0
ENSG00000182379.9	0	0	0
ENSG00000182199.10	2	1	1
ENSG00000276727.1	0	0	0
ENSG00000185633.10	2	0	2
ENSG00000185482.7	1	0	1
ENSG00000258830.1	0	0	0
ENSG00000179912.20	0	0	0
ENSG00000201198.1	0	0	0
ENSG00000258001.1	0	0	0
ENSG00000175189.3	0	0	0
ENSG00000139269.2	0	0	0
ENSG00000111087.9	0	0	0
ENSG00000123329.17	0	0	0
ENSG00000166986.14	0	0	0
ENSG00000284152.1	0	0	0
ENSG00000175197.11	0	0	0
ENSG00000208028.1	0	0	0
ENSG00000166987.14	0	0	0
ENSG00000175203.15	0	0	0
ENSG00000155980.11	0	0	0
ENSG00000166908.17	0	0	0
ENSG00000178498.15	1	1	0
ENSG00000240771.6	0	0	0
ENSG00000224713.4	0	0	0
ENSG00000135502.17	0	0	0
ENSG00000135454.13	0	0	0
ENSG00000242990.2	0	0	0
ENSG00000135506.15	1	1	2
ENSG00000257342.1	0	2	0
ENSG00000135439.11	0	0	0
ENSG00000255737.2	0	0	0
ENSG00000135452.9	0	0	0
ENSG00000135446.16	0	0	0
ENSG00000283621.1	0	0	0
ENSG00000139266.5	0	0	0
ENSG00000111012.9	1	1	0
ENSG00000037897.16	0	0	0
ENSG00000123427.16	0	0	0
ENSG00000257921.5	0	0	0
ENSG00000123297.17	0	1	0
ENSG00000135407.10	0	0	1
ENSG00000270039.1	0	0	0
ENSG00000206749.1	0	0	0
ENSG00000269903.1	0	0	0
ENSG00000175215.10	1	0	1
ENSG00000207789.1	0	0	0
ENSG00000257953.1	0	0	0
ENSG00000245651.2	0	0	0
ENSG00000273805.1	0	0	0
ENSG00000257698.1	0	0	0
ENSG00000166896.7	0	0	0
ENSG00000257159.1	1	1	0
ENSG00000222210.1	0	0	0
ENSG00000257668.1	0	0	0
ENSG00000257541.1	0	0	0
ENSG00000279134.1	0	0	0
ENSG00000279411.1	0	0	0
ENSG00000241423.2	0	0	0
ENSG00000258133.1	0	0	0
ENSG00000258231.5	0	0	0
ENSG00000257259.1	0	0	0
ENSG00000139263.11	0	0	0
ENSG00000257443.1	0	0	0
ENSG00000244390.2	1	1	0
ENSG00000257288.1	0	0	0
ENSG00000258214.1	0	0	0
ENSG00000212599.1	0	0	0
ENSG00000251931.1	0	0	0
ENSG00000257230.1	0	0	0
ENSG00000202471.1	0	0	0
ENSG00000118596.11	0	0	0
ENSG00000257146.1	0	0	0
ENSG00000237176.4	0	0	0
ENSG00000257294.2	0	0	0
ENSG00000258184.1	0	0	0
ENSG00000252607.1	0	0	0
ENSG00000251822.1	0	0	0
ENSG00000257865.1	0	0	0
ENSG00000257308.1	0	0	0
ENSG00000258336.2	0	0	0
ENSG00000198673.10	0	0	0
ENSG00000242922.2	0	0	0
ENSG00000257528.1	0	0	0
ENSG00000213363.4	5	4	1
ENSG00000257880.1	0	0	0
ENSG00000258316.1	0	0	0
ENSG00000135655.15	0	0	0
ENSG00000284360.1	0	0	0
ENSG00000200814.1	0	0	0
ENSG00000275881.1	0	0	0
ENSG00000061987.14	0	0	0
ENSG00000257568.1	0	0	0
ENSG00000202034.1	0	0	0
ENSG00000221949.5	0	0	0
ENSG00000257354.2	0	0	0
ENSG00000199179.3	0	0	0
ENSG00000275180.1	0	0	0
ENSG00000111110.11	0	0	0
ENSG00000241941.2	0	0	0
ENSG00000213352.3	0	0	0
ENSG00000200296.1	0	0	0
ENSG00000252660.1	0	0	0
ENSG00000139239.7	3	1	2
ENSG00000257779.1	0	0	0
ENSG00000250517.2	0	0	0
ENSG00000257235.1	0	0	0
ENSG00000257664.1	0	0	0
ENSG00000166148.3	0	0	0
ENSG00000279444.1	0	0	0
ENSG00000257332.1	0	0	0
ENSG00000258117.2	0	0	0
ENSG00000177990.11	0	0	0
ENSG00000249753.2	0	0	0
ENSG00000257005.1	1	1	0
ENSG00000255583.2	0	0	0
ENSG00000240027.2	0	0	0
ENSG00000118600.11	0	0	0
ENSG00000255850.1	0	0	1
ENSG00000255642.1	21	12	10
ENSG00000196935.8	0	0	0
ENSG00000242087.2	0	0	0
ENSG00000256571.1	0	0	0
ENSG00000256399.1	0	0	0
ENSG00000255780.1	0	0	0
ENSG00000255886.1	0	0	0
ENSG00000255817.1	0	0	0
ENSG00000255629.1	0	0	0
ENSG00000174206.12	0	0	0
ENSG00000212298.1	0	0	0
ENSG00000243024.6	0	0	0
ENSG00000251788.1	0	0	0
ENSG00000185306.12	0	0	0
ENSG00000256192.1	0	0	0
ENSG00000256293.2	0	0	0
ENSG00000238440.1	0	0	0
ENSG00000184575.11	0	0	0
ENSG00000255566.1	0	0	0
ENSG00000277895.1	0	0	0
ENSG00000183735.9	1	0	1
ENSG00000153179.12	0	0	0
ENSG00000256199.1	0	0	0
ENSG00000223294.1	0	0	0
ENSG00000256670.1	0	0	0
ENSG00000266016.3	0	0	0
ENSG00000207546.1	0	0	0
ENSG00000225195.2	0	0	0
ENSG00000256314.1	0	0	0
ENSG00000280320.1	0	0	0
ENSG00000280181.1	0	0	0
ENSG00000135677.10	2	2	0
ENSG00000215159.3	0	0	0
ENSG00000111490.12	0	0	0
ENSG00000243020.1	0	0	0
ENSG00000255693.1	0	0	0
ENSG00000248995.2	0	0	0
ENSG00000221564.1	0	0	0
ENSG00000198671.3	0	0	0
ENSG00000156076.9	1	1	0
ENSG00000207099.1	0	0	0
ENSG00000255700.2	0	0	0
ENSG00000174106.2	0	0	0
ENSG00000276853.1	0	0	0
ENSG00000174099.10	0	0	0
ENSG00000250280.2	0	0	0
ENSG00000215208.3	0	0	0
ENSG00000250748.6	0	0	0
ENSG00000255866.1	0	0	0
ENSG00000256268.1	0	0	0
ENSG00000256915.1	0	0	0
ENSG00000213344.2	0	0	0
ENSG00000241749.4	0	0	0
ENSG00000149948.13	0	0	0
ENSG00000277945.1	0	0	0
ENSG00000197301.7	0	0	0
ENSG00000256083.1	0	0	0
ENSG00000276878.1	0	0	0
ENSG00000256259.1	0	0	0
ENSG00000213343.5	0	0	0
ENSG00000251857.1	0	0	0
ENSG00000139233.6	0	0	0
ENSG00000228144.2	0	0	0
ENSG00000239335.4	0	0	0
ENSG00000155957.17	0	0	0
ENSG00000090376.10	0	0	0
ENSG00000225422.4	0	0	0
